game_id,date,win_percentage,home_team,away_team,home_team_recent_10,away_team_recent_10,result
8776,18-06-25,4.50 (19.3%) 3.30 (26.3%) 1.60 (54.3%),사우디,이집트,1승1무8패,2승2무6패,1
8779,18-06-25,5.20 (16.7%) 3.80 (22.9%) 1.44 (60.4%),나이지리,아르헨티,5승1무4패,4승3무3패,0
8780,18-06-25,2.30 (37.8%) 2.90 (30%) 2.70 (32.2%),우루과이,러시아,7승2무1패,3승3무4패,1
8781,18-06-25,3.15 (27.6%) 3.05 (28.5%) 1.98 (43.9%),아이슬란,크로아티,2승3무5패,6승2무2패,0
8783,18-06-25,2.44 (35.7%) 2.95 (29.5%) 2.50 (34.8%),잉글랜드,벨기에,7승3무0패,8승2무0패,0
8784,18-06-25,4.05 (21.5%) 3.40 (25.6%) 1.64 (53%),파나마,튀니지,1승2무7패,3승2무5패,0
8785,18-06-25,3.25 (26.7%) 3.25 (26.7%) 1.87 (46.5%),세네갈,콜롬비아,2승7무1패,3승4무3패,0
8786,18-06-25,2.70 (32.2%) 3.00 (29%) 2.24 (38.8%),호주,페루,4승4무2패,5승3무2패,0
8787,18-06-25,7.60 (11.4%) 7.10 (12.3%) 1.14 (76.3%),한국,독일,2승2무6패,4승3무3패,1
8789,18-06-26,5.20 (16.7%) 3.80 (22.9%) 1.44 (60.4%),나이지리,아르헨티,5승1무4패,4승3무3패,0
8790,18-06-26,2.70 (32.2%) 3.00 (29%) 2.24 (38.8%),호주,페루,4승4무2패,5승3무2패,0
8791,18-06-26,3.15 (27.6%) 3.05 (28.5%) 1.98 (43.9%),아이슬란,크로아티,2승3무5패,6승2무2패,0
8792,18-06-26,6.30 (13.8%) 4.20 (20.7%) 1.33 (65.5%),세르비아,브라질,5승1무4패,7승3무0패,0
8794,18-06-26,1.98 (43.9%) 3.05 (28.5%) 3.15 (27.6%),멕시코,스웨덴,6승2무2패,3승3무4패,0
8795,18-06-26,2.37 (36.7%) 3.05 (28.5%) 2.50 (34.8%),일본,폴란드,4승2무4패,4승2무4패,0
8797,18-06-27,4.05 (21.5%) 3.40 (25.6%) 1.64 (53%),파나마,튀니지,1승2무7패,3승2무5패,0
8798,18-06-27,1.98 (43.9%) 3.05 (28.5%) 3.15 (27.6%),멕시코,스웨덴,6승2무2패,3승3무4패,0
8799,18-06-27,3.25 (26.7%) 3.25 (26.7%) 1.87 (46.5%),세네갈,콜롬비아,2승7무1패,3승4무3패,0
8800,18-06-27,2.44 (35.7%) 2.95 (29.5%) 2.50 (34.8%),잉글랜드,벨기에,7승3무0패,8승2무0패,0
8801,18-06-27,2.55 (34.1%) 1.32 (65.9%),한국(U2.5),독일,2승2무6패,4승3무3패,1
8802,18-06-27,6.30 (13.8%) 4.20 (20.7%) 1.33 (65.5%),세르비아,브라질,5승1무4패,7승3무0패,0
8803,18-06-27,7.60 (11.4%) 7.10 (12.3%) 1.14 (76.3%),한국,독일,2승2무6패,4승3무3패,1
8804,18-06-28,3.25 (26.7%) 3.25 (26.7%) 1.87 (46.5%),세네갈,콜롬비아,2승7무1패,3승4무3패,0
8805,18-06-28,4.05 (21.5%) 3.40 (25.6%) 1.64 (53%),파나마,튀니지,1승2무7패,3승2무5패,0
8806,18-06-28,2.44 (35.7%) 2.95 (29.5%) 2.50 (34.8%),잉글랜드,벨기에,7승3무0패,8승2무0패,0
8810,18-06-29,2.65 (32.8%) 3.00 (29%) 2.28 (38.2%),부천FC,성남FC,3승2무5패,6승1무3패,0
8811,18-06-29,2.42 (35.9%) 2.90 (30%) 2.55 (34.1%),우루과이,포르투갈,7승2무1패,4승5무1패,1
8812,18-06-29,2.03 (42.9%) 2.90 (30%) 3.20 (27.2%),서울이랜,수원FC,4승2무4패,3승1무6패,0
8813,18-06-29,2.75 (31.6%) 2.95 (29.5%) 2.24 (38.8%),FC안양,안산그리,2승2무6패,3승3무4패,1
8814,18-06-29,2.05 (42.4%) 3.10 (28.1%) 2.95 (29.5%),프랑스,아르헨티,6승3무1패,5승2무3패,1
8816,18-06-29,1.48 (58.8%) 2.11 (41.2%),FC안양(U2.5),안산그리,2승2무6패,3승3무4패,1
8819,18-06-30,1.49 (58.4%) 2.09 (41.6%),광주FC(U2.5),아산무궁,5승1무4패,6승2무2패,0
8820,18-06-30,1.58 (55.1%) 1.94 (44.9%),부산아이(U2.5),대전시티,4승4무2패,4승2무4패,0
8823,18-07-02,1.42 (62%) 3.95 (22.3%) 5.60 (15.7%),브라질,멕시코,8승2무0패,6승1무3패,1
8824,18-07-02,1.26 (69.8%) 4.65 (18.9%) 7.80 (11.3%),벨기에,일본,8승2무0패,3승2무5패,1
8826,18-07-02,2.02 (43.5%) 2.95 (29.8%) 3.30 (26.6%),광주FC,서울이랜,4승2무4패,4승2무4패,1
8827,18-07-02,2.80 (31.4%) 2.85 (30.8%) 2.33 (37.7%),스웨덴,스위스,3승3무4패,5승4무1패,1
8828,18-07-02,1.44 (61.1%) 2.26 (38.9%),광주FC(U2.5),서울이랜,4승2무4패,4승2무4패,0
8830,12-09-15,1.38 (61.5%) 3.60 (23.6%) 5.70 (14.9%),생테티엔,FC소쇼,4승1무5패,3승0무7패,0
8831,12-09-15,3.70 (22.9%) 3.40 (25%) 1.63 (52.1%),퓌르트,샬케04,5승0무4패,4승4무2패,0
8832,12-09-15,4.10 (20.7%) 3.30 (25.8%) 1.59 (53.5%),제노아,유벤투스,3승2무5패,8승1무1패,0
8834,12-09-15,3.15 (27%) 3.15 (27%) 1.85 (46%),AS낭시,마르세유,2승3무5패,6승1무3패,0
8836,18-07-05,1.60 (55%) 3.35 (26.3%) 4.70 (18.7%),부천FC,FC안양,3승2무5패,3승2무5패,0
8837,18-07-05,3.55 (24.8%) 3.15 (27.9%) 1.86 (47.3%),우루과이,프랑스,8승1무1패,6승3무1패,0
8838,18-07-05,1.99 (44.2%) 3.15 (27.9%) 3.15 (27.9%),브라질,벨기에,8승2무0패,8승2무0패,0
8839,18-07-05,2.75 (32%) 3.15 (28%) 2.20 (40%),안산그리,아산무궁,3승2무5패,5승3무2패,0
8840,18-07-05,3.90 (22.5%) 3.20 (27.5%) 1.76 (49.9%),스웨덴,잉글랜드,4승3무3패,5승4무1패,0
8843,18-07-05,2.21 (39.8%) 3.00 (29.3%) 2.85 (30.9%),수원삼성,제주유나,5승2무3패,6승1무3패,0
8844,18-07-05,2.42 (36.4%) 2.95 (29.8%) 2.60 (33.8%),경남FC,포항스틸,2승4무4패,2승3무5패,1
8847,18-07-05,2.65 (33.2%) 3.05 (28.9%) 2.32 (37.9%),상주상무,울산현대,5승4무1패,3승6무1패,0
8848,18-07-06,1.99 (44.2%) 3.15 (27.9%) 3.15 (27.9%),브라질,벨기에,8승2무0패,8승2무0패,0
8849,18-07-06,3.90 (22.5%) 3.20 (27.5%) 1.76 (49.9%),스웨덴,잉글랜드,4승3무3패,5승4무1패,0
8852,18-07-06,3.55 (24.8%) 3.15 (27.9%) 1.86 (47.3%),우루과이,프랑스,8승1무1패,6승3무1패,0
8853,18-07-06,2.42 (36.4%) 2.95 (29.8%) 2.60 (33.8%),경남FC,포항스틸,2승4무4패,2승3무5패,1
8855,18-07-06,1.50 (58.7%) 2.13 (41.3%),경남FC(U2.5),포항스틸,2승4무4패,2승3무5패,1
8856,18-07-06,1.52 (57.9%) 2.09 (42.1%),성남FC(U2.5),서울이랜,6승1무3패,4승1무5패,1
8857,18-07-06,2.21 (39.8%) 3.00 (29.3%) 2.85 (30.9%),수원삼성,제주유나,5승2무3패,6승1무3패,0
8858,18-07-06,2.75 (32%) 3.15 (28%) 2.20 (40%),안산그리,아산무궁,3승2무5패,5승3무2패,0
8859,18-07-06,1.63 (53.9%) 1.91 (46%),안산그리(U2.5),아산무궁,3승2무5패,5승3무2패,1
8860,18-07-06,1.60 (55%) 3.35 (26.3%) 4.70 (18.7%),부천FC,FC안양,3승2무5패,3승2무5패,0
8861,18-07-06,2.65 (33.2%) 3.05 (28.9%) 2.32 (37.9%),상주상무,울산현대,5승4무1패,3승6무1패,0
8865,18-07-07,2.21 (39.8%) 3.00 (29.3%) 2.85 (30.9%),수원삼성,제주유나,5승2무3패,6승1무3패,0
8866,18-07-07,2.42 (36.4%) 2.95 (29.8%) 2.60 (33.8%),경남FC,포항스틸,2승4무4패,2승3무5패,1
8867,18-07-07,3.90 (22.5%) 3.20 (27.5%) 1.76 (49.9%),스웨덴,잉글랜드,4승3무3패,5승4무1패,0
8869,18-07-07,1.63 (53.9%) 1.91 (46%),안산그리(U2.5),아산무궁,3승2무5패,5승3무2패,1
8871,18-07-07,1.46 (60.3%) 2.22 (39.7%),대구FC(U2.5),FC서울,1승2무7패,3승4무3패,0
8873,18-07-08,1.60 (55%) 3.35 (26.3%) 4.70 (18.7%),부천FC,FC안양,3승2무5패,3승2무5패,0
8874,18-07-08,1.68 (52.4%) 1.85 (47.6%),강원FC(U2.5),전남드래,3승2무5패,1승5무4패,1
8876,18-07-08,2.65 (33.2%) 3.05 (28.9%) 2.32 (37.9%),상주상무,울산현대,5승4무1패,3승6무1패,0
8877,18-07-09,2.33 (37.8%) 3.10 (28.4%) 2.60 (33.8%),프랑스,벨기에,7승2무1패,9승1무0패,1
8880,18-07-09,2.55 (34.5%) 2.90 (30.3%) 2.50 (35.2%),포항스틸,FC서울,2승3무5패,3승4무3패,0
8881,18-07-09,1.71 (51.5%) 3.40 (25.9%) 3.90 (22.6%),상주상무,대구FC,5승3무2패,1승2무7패,0
8882,12-09-18,1.17 (72.6%) 4.90 (17.3%) 8.50 (10%),SH도네츠,노르셸란,,,1
8883,12-09-18,1.19 (71.4%) 4.70 (18.1%) 8.10 (10.5%),바이뮌헨,발렌시아,7승1무2패,4승2무4패,1
8884,12-09-18,3.65 (23.3%) 3.30 (25.8%) 1.67 (50.9%),몽펠리에,아스널,,,0
8885,12-09-18,1.47 (57.8%) 3.70 (22.9%) 4.40 (19.3%),도르트문,아약스,8승1무1패,7승2무1패,1
8886,12-09-18,2.15 (39.5%) 3.00 (28.3%) 2.65 (32.1%),올림피아,샬케04,,,0
8887,12-09-18,1.84 (46.3%) 3.35 (25.4%) 3.00 (28.4%),말라가,제니트,,,1
8888,18-07-09,1.93 (45.6%) 1.62 (54.4%),인천유나(U2.5),강원FC,0승3무7패,3승3무4패,0
8889,18-07-09,1.70 (51.7%) 1.82 (48.3%),상주상무(U2.5),대구FC,5승3무2패,1승2무7패,1
8891,18-07-09,3.15 (27.9%) 3.30 (26.7%) 1.94 (45.4%),울산현대,전북현대,4승5무1패,6승2무2패,0
8893,18-07-10,1.34 (65.7%) 4.05 (21.7%) 7.00 (12.6%),산프히로,나고야,,,1
8894,18-07-10,1.72 (51.2%) 1.80 (48.9%),울산현대(U2.5),전북현대,4승5무1패,6승2무2패,1
8895,18-07-10,2.33 (37.8%) 3.10 (28.4%) 2.60 (33.8%),프랑스,벨기에,7승2무1패,9승1무0패,1
8896,18-07-10,3.15 (27.9%) 3.30 (26.7%) 1.94 (45.4%),울산현대,전북현대,4승5무1패,6승2무2패,0
8898,18-07-10,2.55 (34.5%) 2.90 (30.3%) 2.50 (35.2%),포항스틸,FC서울,2승3무5패,3승4무3패,0
8899,18-07-10,3.25 (27.1%) 3.35 (26.3%) 1.89 (46.6%),전남드래,수원삼성,1승5무4패,4승2무4패,0
8901,18-07-11,3.25 (27.1%) 3.35 (26.3%) 1.89 (46.6%),전남드래,수원삼성,1승5무4패,4승2무4패,0
8902,18-07-11,1.71 (51.5%) 3.40 (25.9%) 3.90 (22.6%),상주상무,대구FC,5승3무2패,1승2무7패,0
8905,18-07-11,3.15 (27.9%) 3.30 (26.7%) 1.94 (45.4%),울산현대,전북현대,4승5무1패,6승2무2패,0
8906,18-07-11,2.55 (34.5%) 2.90 (30.3%) 2.50 (35.2%),포항스틸,FC서울,2승3무5패,3승4무3패,0
8908,18-07-11,1.93 (45.6%) 1.62 (54.4%),인천유나(U2.5),강원FC,0승3무7패,3승3무4패,0
8909,18-07-11,1.72 (51.2%) 1.80 (48.9%),울산현대(U2.5),전북현대,4승5무1패,6승2무2패,1
8910,12-09-20,3.90 (21.8%) 3.40 (25%) 1.60 (53.2%),H텔아비,AT마드,,,0
8911,12-09-20,1.45 (58.7%) 3.45 (24.7%) 5.10 (16.7%),코펜하겐,몰데,,,1
8912,12-09-20,1.56 (54.4%) 3.35 (25.3%) 4.20 (20.2%),플젠,아카데미,,,1
8914,12-09-20,1.57 (54.1%) 3.20 (26.6%) 4.40 (19.3%),보르도,클뤼브뤼,,,1
8916,18-07-11,1.70 (51.7%) 1.82 (48.3%),상주상무(U2.5),대구FC,5승3무2패,1승2무7패,1
8918,18-07-13,1.94 (45.3%) 3.40 (25.9%) 3.05 (28.8%),벨기에,잉글랜드,8승1무1패,6승2무2패,1
8919,18-07-13,3.20 (27.5%) 3.15 (27.9%) 1.97 (44.6%),수원삼성,전북현대,4승2무4패,6승2무2패,0
8920,18-07-13,1.89 (46.6%) 3.35 (26.3%) 3.25 (27.1%),경남FC,인천유나,3승4무3패,0승4무6패,1
8921,18-07-13,1.82 (48.3%) 1.70 (51.7%),경남FC(U2.5),인천유나,3승4무3패,0승4무6패,0
8922,18-07-13,2.70 (32.6%) 2.90 (30.3%) 2.37 (37.1%),전남드래,상주상무,1승5무4패,4승3무3패,1
8923,18-07-13,1.86 (47.3%) 1.67 (52.7%),포항스틸(U2.5),강원FC,2승3무5패,3승4무3패,1
8924,18-07-13,1.72 (51.1%) 3.30 (26.6%) 3.95 (22.3%),프랑스,크로아티,8승2무0패,6승2무2패,1
8925,18-07-13,1.43 (61.5%) 2.29 (38.4%),수원FC(U2.5),광주FC,4승1무5패,4승2무4패,1
8929,18-07-13,1.55 (56.8%) 2.04 (43.2%),제주유나(U2.5),대구FC,5승2무3패,2승2무6패,0
8930,18-07-13,2.16 (40.7%) 3.10 (28.4%) 2.85 (30.9%),부산아이,부천FC,3승6무1패,3승2무5패,0
8931,18-07-13,1.54 (57.1%) 2.05 (42.9%),전남드래(U2.5),상주상무,1승5무4패,4승3무3패,1
8932,18-07-13,1.64 (53.7%) 1.90 (46.3%),부산아이(U2.5),부천FC,3승6무1패,3승2무5패,0
8933,18-07-13,1.65 (53.3%) 3.30 (26.7%) 4.40 (20%),제주유나,대구FC,5승2무3패,2승2무6패,0
8934,18-07-14,1.43 (61.5%) 2.29 (38.4%),수원FC(U2.5),광주FC,4승1무5패,4승2무4패,1
8935,18-07-14,1.86 (47.3%) 1.67 (52.7%),포항스틸(U2.5),강원FC,2승3무5패,3승4무3패,1
8936,18-07-14,2.16 (40.7%) 3.10 (28.4%) 2.85 (30.9%),부산아이,부천FC,3승6무1패,3승2무5패,0
8937,18-07-14,1.94 (45.3%) 3.40 (25.9%) 3.05 (28.8%),벨기에,잉글랜드,8승1무1패,6승2무2패,1
8938,18-07-14,1.54 (57.1%) 2.05 (42.9%),전남드래(U2.5),상주상무,1승5무4패,4승3무3패,1
8939,18-07-14,1.81 (48.6%) 1.71 (51.4%),아산무궁(U2.5),대전시티,6승2무2패,4승2무4패,0
8940,18-07-14,1.72 (51.1%) 3.30 (26.6%) 3.95 (22.3%),프랑스,크로아티,8승2무0패,6승2무2패,1
8941,18-07-14,1.65 (53.3%) 3.30 (26.7%) 4.40 (20%),제주유나,대구FC,5승2무3패,2승2무6패,0
8945,18-07-16,1.55 (56.8%) 3.75 (23.5%) 4.45 (19.8%),전북현대,제주유나,6승2무2패,5승2무3패,1
8946,18-07-16,1.65 (53.3%) 3.65 (24.1%) 3.90 (22.6%),수원삼성,인천유나,3승2무5패,0승4무6패,1
8947,18-07-16,3.15 (27.9%) 3.20 (27.5%) 1.97 (44.6%),상주상무,경남FC,4승3무3패,4승4무2패,0
8948,18-07-16,1.85 (47.6%) 3.15 (27.9%) 3.60 (24.4%),FC서울,전남드래,3승5무2패,2승5무3패,1
8950,18-07-16,2.33 (37.8%) 3.10 (28.4%) 2.60 (33.8%),대구FC,포항스틸,2승2무6패,1승4무5패,0
8951,18-07-16,2.27 (38.8%) 2.95 (29.8%) 2.80 (31.4%),센다이,요코마리,6승1무3패,5승3무2패,0
8954,18-07-17,1.55 (56.8%) 3.75 (23.5%) 4.45 (19.8%),전북현대,제주유나,6승2무2패,5승2무3패,1
8955,18-07-17,1.65 (53.3%) 3.65 (24.1%) 3.90 (22.6%),수원삼성,인천유나,3승2무5패,0승4무6패,1
8956,18-07-17,3.15 (27.9%) 3.20 (27.5%) 1.97 (44.6%),상주상무,경남FC,4승3무3패,4승4무2패,0
8958,18-07-17,2.00 (44%) 1.57 (56.1%),수원삼성(U2.5),인천유나,3승2무5패,0승4무6패,0
8959,18-07-17,2.33 (37.8%) 3.10 (28.4%) 2.60 (33.8%),대구FC,포항스틸,2승2무6패,1승4무5패,0
8960,18-07-17,1.85 (47.6%) 3.15 (27.9%) 3.60 (24.4%),FC서울,전남드래,3승5무2패,2승5무3패,1
8961,18-07-17,1.68 (52.4%) 3.25 (27.1%) 4.30 (20.5%),산프히로,G오사카,5승0무5패,5승2무3패,1
8962,18-07-17,1.42 (62%) 3.85 (22.9%) 5.80 (15.2%),우라와,나고야,5승2무3패,2승2무6패,1
8963,18-07-17,3.10 (28.4%) 3.05 (28.9%) 2.06 (42.7%),시미즈,C오사카,4승0무6패,6승2무2패,1
8964,18-07-17,3.00 (29.3%) 3.15 (27.9%) 2.06 (42.7%),삿포로,가와사키,4승3무3패,5승3무2패,0
8965,18-07-17,2.36 (37.3%) 3.05 (28.9%) 2.60 (33.8%),가시와,FC도쿄,3승0무7패,5승3무2패,0
8966,18-07-17,2.27 (38.8%) 2.95 (29.8%) 2.80 (31.4%),센다이,요코마리,6승1무3패,5승3무2패,0
8969,18-07-17,2.95 (29.8%) 3.15 (27.9%) 2.08 (42.3%),V바렌나,비셀고베,3승1무6패,3승3무4패,0
8970,12-09-21,5.10 (16.7%) 3.50 (24.3%) 1.44 (59%),SC바스티,PSG,6승0무4패,7승3무0패,0
8972,12-09-21,2.90 (29.3%) 3.05 (27.8%) 1.98 (42.9%),리버풀,맨체스U,3승2무5패,7승1무2패,0
8973,12-09-21,2.55 (33.4%) 2.95 (28.8%) 2.25 (37.8%),우디네세,AC밀란,4승4무2패,5승2무3패,1
8975,18-07-18,1.68 (52.4%) 3.25 (27.1%) 4.30 (20.5%),산프히로,G오사카,5승0무5패,5승2무3패,1
8976,18-07-18,1.63 (53.9%) 1.91 (46%),상주상무(U2.5),경남FC,4승3무3패,4승4무2패,1
8977,18-07-18,3.00 (29.3%) 3.15 (27.9%) 2.06 (42.7%),삿포로,가와사키,4승3무3패,5승3무2패,0
8979,18-07-18,2.36 (37.3%) 3.05 (28.9%) 2.60 (33.8%),가시와,FC도쿄,3승0무7패,5승3무2패,0
8980,18-07-18,2.00 (44%) 1.57 (56.1%),수원삼성(U2.5),인천유나,3승2무5패,0승4무6패,0
8981,18-07-18,2.33 (37.8%) 3.10 (28.4%) 2.60 (33.8%),대구FC,포항스틸,2승2무6패,1승4무5패,0
8982,18-07-18,1.55 (56.8%) 3.75 (23.5%) 4.45 (19.8%),전북현대,제주유나,6승2무2패,5승2무3패,1
8983,18-07-18,1.65 (53.3%) 3.65 (24.1%) 3.90 (22.6%),수원삼성,인천유나,3승2무5패,0승4무6패,1
8984,18-07-18,3.15 (27.9%) 3.20 (27.5%) 1.97 (44.6%),상주상무,경남FC,4승3무3패,4승4무2패,0
8985,18-07-18,3.10 (28.4%) 3.05 (28.9%) 2.06 (42.7%),시미즈,C오사카,4승0무6패,6승2무2패,1
8986,18-07-18,2.95 (29.8%) 3.15 (27.9%) 2.08 (42.3%),V바렌나,비셀고베,3승1무6패,3승3무4패,0
8987,18-07-18,2.27 (38.8%) 2.95 (29.8%) 2.80 (31.4%),센다이,요코마리,6승1무3패,5승3무2패,0
8988,18-07-18,1.42 (62%) 3.85 (22.9%) 5.80 (15.2%),우라와,나고야,5승2무3패,2승2무6패,1
8989,18-07-20,3.45 (25.5%) 3.15 (27.9%) 1.89 (46.6%),수원FC,아산무궁,4승2무4패,6승3무1패,0
8991,18-07-20,2.13 (41.3%) 3.00 (29.3%) 3.00 (29.3%),포항스틸,전남드래,2승4무4패,2승5무3패,1
8992,18-07-20,2.25 (39.1%) 3.05 (28.9%) 2.75 (32%),FC안양,서울이랜,4승2무4패,4승1무5패,1
8993,18-07-20,2.90 (30.3%) 3.15 (27.9%) 2.11 (41.7%),강원FC,제주유나,2승6무2패,5승2무3패,1
8994,18-07-20,1.62 (54.4%) 1.93 (45.6%),경남FC(U2.5),수원삼성,5승3무2패,4승2무4패,0
8995,18-07-20,2.08 (42.3%) 3.10 (28.4%) 3.00 (29.3%),부천FC,광주FC,3승2무5패,3승3무4패,0
8996,18-07-20,1.57 (56.1%) 2.00 (44%),수원FC(U2.5),아산무궁,4승2무4패,6승3무1패,1
8997,18-07-20,1.94 (45.4%) 3.20 (27.5%) 3.25 (27.1%),FC도쿄,요코마리,5승3무2패,5승3무2패,1
8998,18-07-20,1.44 (61.1%) 3.80 (23.2%) 5.60 (15.7%),가와사키,V바렌나,6승2무2패,2승1무7패,1
8999,18-07-20,2.01 (43.7%) 3.10 (28.4%) 3.15 (27.9%),가시마,가시와,4승2무4패,3승0무7패,1
9000,18-07-20,1.61 (54.7%) 3.45 (25.5%) 4.45 (19.8%),비셀고베,쇼난,4승3무3패,4승2무4패,0
9002,18-07-20,1.76 (49.9%) 3.20 (27.5%) 3.90 (22.5%),울산현대,대구FC,3승5무2패,2승2무6패,1
9003,18-07-20,5.40 (16.3%) 3.70 (23.8%) 1.47 (59.9%),상주상무,전북현대,3승3무4패,6승2무2패,0
9004,18-07-20,2.95 (29.8%) 3.30 (26.6%) 2.02 (43.5%),인천유나,FC서울,0승4무6패,3승5무2패,1
9005,18-07-20,3.05 (28.8%) 3.00 (29.3%) 2.10 (41.9%),안산그리,부산아이,2승2무6패,3승6무1패,0
9006,18-07-20,1.82 (48.3%) 1.70 (51.7%),인천유나(U2.5),FC서울,0승4무6패,3승5무2패,0
9007,18-07-20,3.55 (24.8%) 3.45 (25.5%) 1.77 (49.7%),대전시티,성남FC,4승3무3패,5승2무3패,0
9009,18-07-20,2.08 (42.3%) 3.10 (28.4%) 3.00 (29.3%),사간도스,센다이,3승4무3패,6승0무4패,0
9010,18-07-20,1.53 (57.5%) 2.07 (42.5%),포항스틸(U2.5),전남드래,2승4무4패,2승5무3패,0
9011,18-07-20,2.19 (40.2%) 3.05 (28.9%) 2.85 (30.9%),G오사카,시미즈,5승2무3패,5승0무5패,0
9012,18-07-21,3.55 (24.8%) 3.45 (25.5%) 1.77 (49.7%),대전시티,성남FC,4승3무3패,5승2무3패,0
9013,18-07-21,5.40 (16.3%) 3.70 (23.8%) 1.47 (59.9%),상주상무,전북현대,3승3무4패,6승2무2패,0
9014,18-07-21,2.95 (29.8%) 3.30 (26.6%) 2.02 (43.5%),인천유나,FC서울,0승4무6패,3승5무2패,1
9015,18-07-21,1.76 (49.9%) 3.20 (27.5%) 3.90 (22.5%),울산현대,대구FC,3승5무2패,2승2무6패,1
9016,18-07-21,3.05 (28.8%) 3.00 (29.3%) 2.10 (41.9%),안산그리,부산아이,2승2무6패,3승6무1패,0
9018,18-07-21,2.13 (41.3%) 3.00 (29.3%) 3.00 (29.3%),포항스틸,전남드래,2승4무4패,2승5무3패,1
9019,18-07-21,2.90 (30.3%) 3.15 (27.9%) 2.11 (41.7%),강원FC,제주유나,2승6무2패,5승2무3패,1
9020,18-07-21,1.61 (54.7%) 3.45 (25.5%) 4.45 (19.8%),비셀고베,쇼난,4승3무3패,4승2무4패,0
9021,18-07-21,1.44 (61.1%) 3.80 (23.2%) 5.60 (15.7%),가와사키,V바렌나,6승2무2패,2승1무7패,1
9022,18-07-21,2.01 (43.7%) 3.10 (28.4%) 3.15 (27.9%),가시마,가시와,4승2무4패,3승0무7패,1
9023,18-07-21,2.08 (42.3%) 3.10 (28.4%) 3.00 (29.3%),사간도스,센다이,3승4무3패,6승0무4패,0
9026,18-07-21,2.19 (40.2%) 3.05 (28.9%) 2.85 (30.9%),G오사카,시미즈,5승2무3패,5승0무5패,0
9027,18-07-21,1.53 (57.5%) 2.07 (42.5%),포항스틸(U2.5),전남드래,2승4무4패,2승5무3패,0
9028,18-07-21,3.45 (25.5%) 3.15 (27.9%) 1.89 (46.6%),수원FC,아산무궁,4승2무4패,6승3무1패,0
9029,18-07-21,1.57 (56.1%) 2.00 (44%),수원FC(U2.5),아산무궁,4승2무4패,6승3무1패,1
9030,18-07-21,1.54 (57.1%) 2.05 (42.9%),FC안양(U2.5),서울이랜,4승2무4패,4승1무5패,1
9031,18-07-21,2.08 (42.3%) 3.10 (28.4%) 3.00 (29.3%),부천FC,광주FC,3승2무5패,3승3무4패,0
9032,18-07-21,1.63 (53.9%) 1.91 (46%),강원FC(U2.5),제주유나,2승6무2패,5승2무3패,0
9034,18-07-22,1.44 (61.1%) 3.80 (23.2%) 5.60 (15.7%),가와사키,V바렌나,6승2무2패,2승1무7패,1
9035,18-07-22,1.61 (54.7%) 3.45 (25.5%) 4.45 (19.8%),비셀고베,쇼난,4승3무3패,4승2무4패,0
9036,18-07-22,1.82 (48.3%) 1.70 (51.7%),인천유나(U2.5),FC서울,0승4무6패,3승5무2패,0
9037,18-07-22,5.40 (16.3%) 3.70 (23.8%) 1.47 (59.9%),상주상무,전북현대,3승3무4패,6승2무2패,0
9038,18-07-22,1.94 (45.4%) 3.20 (27.5%) 3.25 (27.1%),FC도쿄,요코마리,5승3무2패,5승3무2패,1
9039,18-07-23,2.75 (32%) 3.00 (29.4%) 2.28 (38.6%),포항스틸,전남드래,,,0
9040,18-07-23,1.60 (55%) 3.40 (25.9%) 4.60 (19.1%),울산현대,수원FC,,,1
9041,18-07-23,2.26 (38.9%) 3.15 (27.9%) 2.65 (33.2%),C오사카,가시마,4승3무3패,5승2무3패,0
9045,18-07-24,2.75 (32%) 3.00 (29.4%) 2.28 (38.6%),포항스틸,전남드래,,,0
9046,18-07-24,1.60 (55%) 3.40 (25.9%) 4.60 (19.1%),울산현대,수원FC,,,1
9048,18-07-24,2.26 (38.9%) 3.15 (27.9%) 2.65 (33.2%),C오사카,가시마,4승3무3패,5승2무3패,0
9049,18-07-24,1.56 (56.4%) 2.02 (43.6%),포항스틸(U2.5),전남드래,,,1
9050,18-07-25,2.26 (38.9%) 3.15 (27.9%) 2.65 (33.2%),C오사카,가시마,4승3무3패,5승2무3패,0
9051,18-07-25,1.60 (55%) 3.40 (25.9%) 4.60 (19.1%),울산현대,수원FC,,,1
9053,18-07-25,2.75 (32%) 3.00 (29.4%) 2.28 (38.6%),포항스틸,전남드래,,,0
9055,12-09-25,1.38 (61.6%) 3.85 (22.1%) 5.20 (16.3%),샬케04,마인츠05,5승2무3패,2승4무4패,1
9057,12-09-25,1.68 (50.6%) 3.30 (25.8%) 3.60 (23.6%),하노버96,뉘른베르,4승3무3패,5승3무2패,1
9059,12-09-25,2.35 (36.1%) 3.10 (27.4%) 2.33 (36.4%),브로미치,리버풀,,,0
9060,18-07-27,2.70 (32.6%) 2.95 (29.8%) 2.34 (37.6%),서울이랜,대전시티,3승1무6패,3승3무4패,1
9061,18-07-27,2.65 (33.2%) 3.05 (28.9%) 2.32 (37.9%),상주상무,포항스틸,2승3무5패,3승3무4패,1
9062,18-07-27,2.34 (37.6%) 3.15 (27.9%) 2.55 (34.5%),FC서울,경남FC,3승5무2패,4승5무1패,0
9063,18-07-27,2.36 (37.3%) 3.20 (27.5%) 2.50 (35.2%),전남드래,인천유나,2승4무4패,1승4무5패,0
9064,18-07-27,1.76 (50%) 3.60 (24.4%) 3.45 (25.5%),수원삼성,강원FC,4승2무4패,3승6무1패,1
